label,max,avg,min,count
2018-04-01 16:55:00,64622,64592.5,64563,60
2018-04-01 16:56:00,64682,64652.5,64623,60
2018-04-01 16:57:00,64742,64712.5,64683,60
2018-04-01 16:58:00,64802,64772.5,64743,60
2018-04-01 16:59:00,64862,64832.5,64803,60
2018-04-01 17:00:00,64922,64892.5,64863,60
2018-04-01 17:01:00,64982,64952.5,64923,60
2018-04-01 17:02:00,65042,65012.5,64983,60
2018-04-01 17:03:00,65102,65072.5,65043,60
2018-04-01 17:04:00,65162,65132.5,65103,60
2018-04-01 17:05:00,65222,65192.5,65163,60
2018-04-01 17:06:00,65282,65252.5,65223,60
2018-04-01 17:07:00,65342,65312.5,65283,60
2018-04-01 17:08:00,65402,65372.5,65343,60
2018-04-01 17:09:00,65462,65432.5,65403,60
2018-04-01 17:10:00,65522,65492.5,65463,60
2018-04-01 17:11:00,65582,65552.5,65523,60
2018-04-01 17:12:00,65642,65612.5,65583,60
2018-04-01 17:13:00,65702,65672.5,65643,60
2018-04-01 17:14:00,65762,65732.5,65703,60
2018-04-01 17:15:00,65822,65792.5,65763,60
2018-04-01 17:16:00,65882,65852.5,65823,60
2018-04-01 17:17:00,65942,65912.5,65883,60
2018-04-01 17:18:00,66002,65972.5,65943,60
2018-04-01 17:19:00,66062,66032.5,66003,60
2018-04-01 17:20:00,66122,66092.5,66063,60
2018-04-01 17:21:00,66182,66152.5,66123,60
2018-04-01 17:22:00,66242,66212.5,66183,60
2018-04-01 17:23:00,66302,66272.5,66243,60
2018-04-01 17:24:00,66362,66332.5,66303,60
2018-04-01 17:25:00,66422,66392.5,66363,60
2018-04-01 17:26:00,66482,66452.5,66423,60
2018-04-01 17:27:00,66542,66512.5,66483,60
2018-04-01 17:28:00,66602,66572.5,66543,60
2018-04-01 17:29:00,66662,66632.5,66603,60
2018-04-01 17:30:00,66722,66692.5,66663,60
2018-04-01 17:31:00,66782,66752.5,66723,60
2018-04-01 17:32:00,66842,66812.5,66783,60
2018-04-01 17:33:00,66902,66872.5,66843,60
2018-04-01 17:34:00,66962,66932.5,66903,60
2018-04-01 17:35:00,67022,66992.5,66963,60
2018-04-01 17:36:00,67082,67052.5,67023,60
2018-04-01 17:37:00,67142,67112.5,67083,60
2018-04-01 17:38:00,67202,67172.5,67143,60
2018-04-01 17:39:00,67262,67232.5,67203,60
2018-04-01 17:40:00,67322,67292.5,67263,60
2018-04-01 17:41:00,67382,67352.5,67323,60
2018-04-01 17:42:00,67442,67412.5,67383,60
2018-04-01 17:43:00,67502,67472.5,67443,60
2018-04-01 17:44:00,67562,67532.5,67503,60
2018-04-01 17:45:00,67622,67592.5,67563,60
2018-04-01 17:46:00,67682,67652.5,67623,60
2018-04-01 17:47:00,67742,67712.5,67683,60
2018-04-01 17:48:00,67802,67772.5,67743,60
2018-04-01 17:49:00,67862,67832.5,67803,60
2018-04-01 17:50:00,67922,67892.5,67863,60
2018-04-01 17:51:00,67982,67952.5,67923,60
2018-04-01 17:52:00,68042,68012.5,67983,60
2018-04-01 17:53:00,68102,68072.5,68043,60
2018-04-01 17:54:00,68162,68132.5,68103,60
2018-04-01 17:55:00,68222,68192.5,68163,60
2018-04-01 17:56:00,68282,68252.5,68223,60
2018-04-01 17:57:00,68342,68312.5,68283,60
2018-04-01 17:58:00,68402,68372.5,68343,60
2018-04-01 17:59:00,68462,68432.5,68403,60
2018-04-01 18:00:00,68522,68492.5,68463,60
2018-04-01 18:01:00,68582,68552.5,68523,60
2018-04-01 18:02:00,68642,68612.5,68583,60
2018-04-01 18:03:00,68702,68672.5,68643,60
2018-04-01 18:04:00,68762,68732.5,68703,60
2018-04-01 18:05:00,68822,68792.5,68763,60
2018-04-01 18:06:00,68882,68852.5,68823,60
2018-04-01 18:07:00,68942,68912.5,68883,60
2018-04-01 18:08:00,69002,68972.5,68943,60
2018-04-01 18:09:00,69062,69032.5,69003,60
2018-04-01 18:10:00,69122,69092.5,69063,60
2018-04-01 18:11:00,69182,69152.5,69123,60
2018-04-01 18:12:00,69242,69212.5,69183,60
2018-04-01 18:13:00,69302,69272.5,69243,60
2018-04-01 18:14:00,69362,69332.5,69303,60
2018-04-01 18:15:00,69422,69392.5,69363,60
2018-04-01 18:16:00,69482,69452.5,69423,60
2018-04-01 18:17:00,69542,69512.5,69483,60
2018-04-01 18:18:00,69602,69572.5,69543,60
2018-04-01 18:19:00,69662,69632.5,69603,60
2018-04-01 18:20:00,69722,69692.5,69663,60
2018-04-01 18:21:00,69782,69752.5,69723,60
2018-04-01 18:22:00,69842,69812.5,69783,60
2018-04-01 18:23:00,69902,69872.5,69843,60
2018-04-01 18:24:00,69962,69932.5,69903,60
2018-04-01 18:25:00,70022,69992.5,69963,60
2018-04-01 18:26:00,70082,70052.5,70023,60
2018-04-01 18:27:00,70142,70112.5,70083,60
2018-04-01 18:28:00,70202,70172.5,70143,60
2018-04-01 18:29:00,70262,70232.5,70203,60
2018-04-01 18:30:00,70322,70292.5,70263,60
2018-04-01 18:31:00,70382,70352.5,70323,60
2018-04-01 18:32:00,70442,70412.5,70383,60
2018-04-01 18:33:00,70502,70472.5,70443,60
2018-04-01 18:34:00,70562,70532.5,70503,60
2018-04-01 18:35:00,70622,70592.5,70563,60
2018-04-01 18:36:00,70682,70652.5,70623,60
2018-04-01 18:37:00,70742,70712.5,70683,60
2018-04-01 18:38:00,70802,70772.5,70743,60
2018-04-01 18:39:00,70862,70832.5,70803,60
2018-04-01 18:40:00,70922,70892.5,70863,60
2018-04-01 18:41:00,70982,70952.5,70923,60
2018-04-01 18:42:00,71042,71012.5,70983,60
2018-04-01 18:43:00,71102,71072.5,71043,60
2018-04-01 18:44:00,71162,71132.5,71103,60
2018-04-01 18:45:00,71222,71192.5,71163,60
2018-04-01 18:46:00,71282,71252.5,71223,60
2018-04-01 18:47:00,71342,71312.5,71283,60
2018-04-01 18:48:00,71402,71372.5,71343,60
2018-04-01 18:49:00,71462,71432.5,71403,60
2018-04-01 18:50:00,71522,71492.5,71463,60
2018-04-01 18:51:00,71582,71552.5,71523,60
2018-04-01 18:52:00,71642,71612.5,71583,60
2018-04-01 18:53:00,71702,71672.5,71643,60
2018-04-01 18:54:00,71762,71732.5,71703,60
2018-04-01 18:55:00,71822,71792.5,71763,60
2018-04-01 18:56:00,71882,71852.5,71823,60
2018-04-01 18:57:00,71942,71912.5,71883,60
2018-04-01 18:58:00,72002,71972.5,71943,60
2018-04-01 18:59:00,72062,72032.5,72003,60
2018-04-01 19:00:00,72122,72092.5,72063,60
2018-04-01 19:01:00,72182,72152.5,72123,60
2018-04-01 19:02:00,72242,72212.5,72183,60
2018-04-01 19:03:00,72302,72272.5,72243,60
2018-04-01 19:04:00,72362,72332.5,72303,60
2018-04-01 19:05:00,72422,72392.5,72363,60
2018-04-01 19:06:00,72482,72452.5,72423,60
2018-04-01 19:07:00,72542,72512.5,72483,60
2018-04-01 19:08:00,72602,72572.5,72543,60
2018-04-01 19:09:00,72662,72632.5,72603,60
2018-04-01 19:10:00,72722,72692.5,72663,60
2018-04-01 19:11:00,72782,72752.5,72723,60
2018-04-01 19:12:00,72842,72812.5,72783,60
2018-04-01 19:13:00,72902,72872.5,72843,60
2018-04-01 19:14:00,72962,72932.5,72903,60
2018-04-01 19:15:00,73022,72992.5,72963,60
2018-04-01 19:16:00,73082,73052.5,73023,60
2018-04-01 19:17:00,73142,73112.5,73083,60
2018-04-01 19:18:00,73202,73172.5,73143,60
2018-04-01 19:19:00,73262,73232.5,73203,60
2018-04-01 19:20:00,73322,73292.5,73263,60
2018-04-01 19:21:00,73382,73352.5,73323,60
2018-04-01 19:22:00,73442,73412.5,73383,60
2018-04-01 19:23:00,73502,73472.5,73443,60
2018-04-01 19:24:00,73562,73532.5,73503,60
2018-04-01 19:25:00,73622,73592.5,73563,60
2018-04-01 19:26:00,73682,73652.5,73623,60
2018-04-01 19:27:00,73742,73712.5,73683,60
2018-04-01 19:28:00,73802,73772.5,73743,60
2018-04-01 19:29:00,73862,73832.5,73803,60
2018-04-01 19:30:00,73922,73892.5,73863,60
2018-04-01 19:31:00,73982,73952.5,73923,60
2018-04-01 19:32:00,74042,74012.5,73983,60
2018-04-01 19:33:00,74102,74072.5,74043,60
2018-04-01 19:34:00,74162,74132.5,74103,60
2018-04-01 19:35:00,74222,74192.5,74163,60
2018-04-01 19:36:00,74282,74252.5,74223,60
2018-04-01 19:37:00,74342,74312.5,74283,60
2018-04-01 19:38:00,74402,74372.5,74343,60
2018-04-01 19:39:00,74462,74432.5,74403,60
2018-04-01 19:40:00,74522,74492.5,74463,60
2018-04-01 19:41:00,74582,74552.5,74523,60
2018-04-01 19:42:00,74642,74612.5,74583,60
2018-04-01 19:43:00,74702,74672.5,74643,60
2018-04-01 19:44:00,74762,74732.5,74703,60
2018-04-01 19:45:00,74822,74792.5,74763,60
2018-04-01 19:46:00,74882,74852.5,74823,60
2018-04-01 19:47:00,74942,74912.5,74883,60
2018-04-01 19:48:00,75002,74972.5,74943,60
2018-04-01 19:49:00,75062,75032.5,75003,60
2018-04-01 19:50:00,75122,75092.5,75063,60
2018-04-01 19:51:00,75182,75152.5,75123,60
2018-04-01 19:52:00,75242,75212.5,75183,60
2018-04-01 19:53:00,75302,75272.5,75243,60
2018-04-01 19:54:00,75362,75332.5,75303,60
2018-04-01 19:55:00,75422,75392.5,75363,60
2018-04-01 19:56:00,75482,75452.5,75423,60
2018-04-01 19:57:00,75542,75512.5,75483,60
2018-04-01 19:58:00,75602,75572.5,75543,60
2018-04-01 19:59:00,75662,75632.5,75603,60
2018-04-01 20:00:00,75722,75692.5,75663,60
2018-04-01 20:01:00,75782,75752.5,75723,60
2018-04-01 20:02:00,75842,75812.5,75783,60
2018-04-01 20:03:00,75902,75872.5,75843,60
2018-04-01 20:04:00,75962,75932.5,75903,60
2018-04-01 20:05:00,76022,75992.5,75963,60
2018-04-01 20:06:00,76082,76052.5,76023,60
2018-04-01 20:07:00,76142,76112.5,76083,60
2018-04-01 20:08:00,76202,76172.5,76143,60
2018-04-01 20:09:00,76262,76232.5,76203,60
2018-04-01 20:10:00,76322,76292.5,76263,60
2018-04-01 20:11:00,76382,76352.5,76323,60
2018-04-01 20:12:00,76442,76412.5,76383,60
2018-04-01 20:13:00,76502,76472.5,76443,60
2018-04-01 20:14:00,76562,76532.5,76503,60
2018-04-01 20:15:00,76622,76592.5,76563,60
2018-04-01 20:16:00,76682,76652.5,76623,60
2018-04-01 20:17:00,76742,76712.5,76683,60
2018-04-01 20:18:00,76802,76772.5,76743,60
2018-04-01 20:19:00,76862,76832.5,76803,60
2018-04-01 20:20:00,76922,76892.5,76863,60
2018-04-01 20:21:00,76982,76952.5,76923,60
2018-04-01 20:22:00,77042,77012.5,76983,60
2018-04-01 20:23:00,77102,77072.5,77043,60
2018-04-01 20:24:00,77162,77132.5,77103,60
2018-04-01 20:25:00,77222,77192.5,77163,60
2018-04-01 20:26:00,77282,77252.5,77223,60
2018-04-01 20:27:00,77342,77312.5,77283,60
2018-04-01 20:28:00,77402,77372.5,77343,60
2018-04-01 20:29:00,77462,77432.5,77403,60
2018-04-01 20:30:00,77522,77492.5,77463,60
2018-04-01 20:31:00,77582,77552.5,77523,60
2018-04-01 20:32:00,77642,77612.5,77583,60
2018-04-01 20:33:00,77702,77672.5,77643,60
2018-04-01 20:34:00,77762,77732.5,77703,60
2018-04-01 20:35:00,77822,77792.5,77763,60
2018-04-01 20:36:00,77882,77852.5,77823,60
2018-04-01 20:37:00,77942,77912.5,77883,60
2018-04-01 20:38:00,78002,77972.5,77943,60
2018-04-01 20:39:00,78062,78032.5,78003,60
2018-04-01 20:40:00,78122,78092.5,78063,60
2018-04-01 20:41:00,78182,78152.5,78123,60
2018-04-01 20:42:00,78242,78212.5,78183,60
2018-04-01 20:43:00,78302,78272.5,78243,60
2018-04-01 20:44:00,78362,78332.5,78303,60
2018-04-01 20:45:00,78422,78392.5,78363,60
2018-04-01 20:46:00,78482,78452.5,78423,60
2018-04-01 20:47:00,78542,78512.5,78483,60
2018-04-01 20:48:00,78602,78572.5,78543,60
2018-04-01 20:49:00,78662,78632.5,78603,60
2018-04-01 20:50:00,78722,78692.5,78663,60
2018-04-01 20:51:00,78782,78752.5,78723,60
2018-04-01 20:52:00,78842,78812.5,78783,60
2018-04-01 20:53:00,78902,78872.5,78843,60
2018-04-01 20:54:00,78962,78932.5,78903,60
2018-04-01 20:55:00,79022,78992.5,78963,60
2018-04-01 20:56:00,79082,79052.5,79023,60
2018-04-01 20:57:00,79142,79112.5,79083,60
2018-04-01 20:58:00,79202,79172.5,79143,60
2018-04-01 20:59:00,79262,79232.5,79203,60
2018-04-01 21:00:00,79322,79292.5,79263,60
2018-04-01 21:01:00,79382,79352.5,79323,60
2018-04-01 21:02:00,79442,79412.5,79383,60
2018-04-01 21:03:00,79502,79472.5,79443,60
2018-04-01 21:04:00,79562,79532.5,79503,60
2018-04-01 21:05:00,79622,79592.5,79563,60
2018-04-01 21:06:00,79682,79652.5,79623,60
2018-04-01 21:07:00,79742,79712.5,79683,60
2018-04-01 21:08:00,79802,79772.5,79743,60
2018-04-01 21:09:00,79862,79832.5,79803,60
2018-04-01 21:10:00,79922,79892.5,79863,60
2018-04-01 21:11:00,79982,79952.5,79923,60
2018-04-01 21:12:00,80042,80012.5,79983,60
2018-04-01 21:13:00,80102,80072.5,80043,60
2018-04-01 21:14:00,80162,80132.5,80103,60
2018-04-01 21:15:00,80222,80192.5,80163,60
2018-04-01 21:16:00,80282,80252.5,80223,60
2018-04-01 21:17:00,80342,80312.5,80283,60
2018-04-01 21:18:00,80402,80372.5,80343,60
2018-04-01 21:19:00,80462,80432.5,80403,60
2018-04-01 21:20:00,80522,80492.5,80463,60
2018-04-01 21:21:00,80582,80552.5,80523,60
2018-04-01 21:22:00,80642,80612.5,80583,60
2018-04-01 21:23:00,80702,80672.5,80643,60
2018-04-01 21:24:00,80762,80732.5,80703,60
2018-04-01 21:25:00,80822,80792.5,80763,60
2018-04-01 21:26:00,80882,80852.5,80823,60
2018-04-01 21:27:00,80942,80912.5,80883,60
2018-04-01 21:28:00,81002,80972.5,80943,60
2018-04-01 21:29:00,81062,81032.5,81003,60
2018-04-01 21:30:00,81122,81092.5,81063,60
2018-04-01 21:31:00,81182,81152.5,81123,60
2018-04-01 21:32:00,81242,81212.5,81183,60
2018-04-01 21:33:00,81302,81272.5,81243,60
2018-04-01 21:34:00,81362,81332.5,81303,60
2018-04-01 21:35:00,81422,81392.5,81363,60
2018-04-01 21:36:00,81482,81452.5,81423,60
2018-04-01 21:37:00,81542,81512.5,81483,60
2018-04-01 21:38:00,81602,81572.5,81543,60
2018-04-01 21:39:00,81662,81632.5,81603,60
2018-04-01 21:40:00,81722,81692.5,81663,60
2018-04-01 21:41:00,81782,81752.5,81723,60
2018-04-01 21:42:00,81842,81812.5,81783,60
2018-04-01 21:43:00,81902,81872.5,81843,60
2018-04-01 21:44:00,81962,81932.5,81903,60
2018-04-01 21:45:00,82022,81992.5,81963,60
2018-04-01 21:46:00,82082,82052.5,82023,60
2018-04-01 21:47:00,82142,82112.5,82083,60
2018-04-01 21:48:00,82202,82172.5,82143,60
2018-04-01 21:49:00,82262,82232.5,82203,60
2018-04-01 21:50:00,82322,82292.5,82263,60
2018-04-01 21:51:00,82382,82352.5,82323,60
2018-04-01 21:52:00,82442,82412.5,82383,60
2018-04-01 21:53:00,82502,82472.5,82443,60
2018-04-01 21:54:00,82562,82532.5,82503,60
2018-04-01 21:55:00,82622,82592.5,82563,60
2018-04-01 21:56:00,82682,82652.5,82623,60
2018-04-01 21:57:00,82742,82712.5,82683,60
2018-04-01 21:58:00,82802,82772.5,82743,60
2018-04-01 21:59:00,82862,82832.5,82803,60
2018-04-01 22:00:00,82922,82892.5,82863,60
2018-04-01 22:01:00,82982,82952.5,82923,60
2018-04-01 22:02:00,83042,83012.5,82983,60
2018-04-01 22:03:00,83102,83072.5,83043,60
2018-04-01 22:04:00,83162,83132.5,83103,60
2018-04-01 22:05:00,83222,83192.5,83163,60
2018-04-01 22:06:00,83282,83252.5,83223,60
2018-04-01 22:07:00,83342,83312.5,83283,60
2018-04-01 22:08:00,83402,83372.5,83343,60
2018-04-01 22:09:00,83462,83432.5,83403,60
2018-04-01 22:10:00,83522,83492.5,83463,60
2018-04-01 22:11:00,83582,83552.5,83523,60
2018-04-01 22:12:00,83642,83612.5,83583,60
2018-04-01 22:13:00,83702,83672.5,83643,60
2018-04-01 22:14:00,83762,83732.5,83703,60
2018-04-01 22:15:00,83822,83792.5,83763,60
2018-04-01 22:16:00,83882,83852.5,83823,60
2018-04-01 22:17:00,83942,83912.5,83883,60
2018-04-01 22:18:00,84002,83972.5,83943,60
2018-04-01 22:19:00,84062,84032.5,84003,60
2018-04-01 22:20:00,84122,84092.5,84063,60
2018-04-01 22:21:00,84182,84152.5,84123,60
2018-04-01 22:22:00,84242,84212.5,84183,60
2018-04-01 22:23:00,84302,84272.5,84243,60
2018-04-01 22:24:00,84362,84332.5,84303,60
2018-04-01 22:25:00,84422,84392.5,84363,60
2018-04-01 22:26:00,84482,84452.5,84423,60
2018-04-01 22:27:00,84542,84512.5,84483,60
2018-04-01 22:28:00,84602,84572.5,84543,60
2018-04-01 22:29:00,84662,84632.5,84603,60
2018-04-01 22:30:00,84722,84692.5,84663,60
2018-04-01 22:31:00,84782,84752.5,84723,60
2018-04-01 22:32:00,84842,84812.5,84783,60
2018-04-01 22:33:00,84902,84872.5,84843,60
2018-04-01 22:34:00,84962,84932.5,84903,60
2018-04-01 22:35:00,85022,84992.5,84963,60
2018-04-01 22:36:00,85082,85052.5,85023,60
2018-04-01 22:37:00,85142,85112.5,85083,60
2018-04-01 22:38:00,85202,85172.5,85143,60
2018-04-01 22:39:00,85262,85232.5,85203,60
2018-04-01 22:40:00,85322,85292.5,85263,60
2018-04-01 22:41:00,85382,85352.5,85323,60
2018-04-01 22:42:00,85442,85412.5,85383,60
2018-04-01 22:43:00,85502,85472.5,85443,60
2018-04-01 22:44:00,85562,85532.5,85503,60
2018-04-01 22:45:00,85622,85592.5,85563,60
2018-04-01 22:46:00,85682,85652.5,85623,60
2018-04-01 22:47:00,85742,85712.5,85683,60
2018-04-01 22:48:00,85802,85772.5,85743,60
2018-04-01 22:49:00,85862,85832.5,85803,60
2018-04-01 22:50:00,85922,85892.5,85863,60
2018-04-01 22:51:00,85982,85952.5,85923,60
2018-04-01 22:52:00,86042,86012.5,85983,60
2018-04-01 22:53:00,86102,86072.5,86043,60
2018-04-01 22:54:00,86162,86132.5,86103,60
2018-04-01 22:55:00,86222,86192.5,86163,60
2018-04-01 22:56:00,86282,86252.5,86223,60
2018-04-01 22:57:00,86342,86312.5,86283,60
